image,url,sections,page_path,published_at,title,updated_at,type,description,external_id,popularity,info,highlight,id,color_number,ColorValue,WarmCool,color_hex,color_name,PrimaryColorFamily,language,Undertone,Family,Shade,Interior/Exterior,cdp,Color Collection,Mood,Project,Style,Opacity,Value,Color Family
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-103-louisburg-green-HC-113-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-113/louisburg-green,"['Louisburg Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-113/louisburg-green,2024-07-22T01:14:31Z,Louisburg Green HC-113 | Benjamin Moore,2024-07-22T01:14:31Z,Color,"Gray undertones give this medium green a cool, muted quality.",a7a03946acff84b5c48d7f4e276b622c29ad384a,1,,"{'title': 'Louisburg <em>Green</em> HC-113 | Benjamin Moore', 'sections': 'Louisburg <em>Green</em>', 'description': 'Gray undertones give this medium <em>green</em> a cool, muted quality.', 'color_name': 'Louisburg <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-113&#x2F;louisburg-<em>green</em>'}",6242a0b228ccbca48ddda022,HC-113,Medium,Cool,9C9E87,Louisburg Green,,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-078-kennebunkport-green-HC-123-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-123/kennebunkport-green,"['Kennebunkport Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family', 'Discover This Color in Woodluxe Exterior Stains', 'Explore the Woodluxe Collection']",/en-us/paint-colors/color/hc-123/kennebunkport-green,2024-07-21T19:29:19Z,Kennebunkport Green HC-123 | Benjamin Moore,2024-07-21T19:29:19Z,Color,A versatile medium green with a cool gray cast.,c1956835b6fc717bfd76b36695167fd901a22d1a,1,,"{'title': 'Kennebunkport <em>Green</em> HC-123 | Benjamin Moore', 'sections': 'Kennebunkport <em>Green</em>', 'description': 'A versatile medium <em>green</em> with a cool gray cast.', 'color_name': 'Kennebunkport <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-123&#x2F;kennebunkport-<em>green</em>'}",62425bd9196a67e0658970f3,HC-123,Medium,Warm,919D82,Kennebunkport Green,,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-094-saybrook-sage-HC-114-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-114/saybrook-sage,"['Saybrook Sage', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-114/saybrook-sage,2024-07-21T20:53:41Z,Saybrook Sage HC-114 | Benjamin Moore,2024-07-21T20:53:40Z,Color,A soothing aloe hue cooled with a splash of gray.,64311401dbc3422cd50aa7790e4c2d777ef407cb,1,,{},62465e7664441f7440005410,HC-114,Medium,Cool,B1B7A2,Saybrook Sage,,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-081-hancock-green-HC-117-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/hc-117/hancock-green,"['Hancock Green', 'Matching Colors', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/hc-117/hancock-green,2024-07-22T01:13:51Z,Hancock Green HC-117 | Benjamin Moore,2024-07-22T01:13:50Z,Color,"A fresh, crisp minty green.",8c5759d0378b92d2c631fe5e726178fcbab1a27b,1,,"{'title': 'Hancock <em>Green</em> HC-117 | Benjamin Moore', 'sections': 'Hancock <em>Green</em>', 'description': 'A fresh, crisp minty <em>green</em>.', 'color_name': 'Hancock <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;hc-117&#x2F;hancock-<em>green</em>'}",62423e47e7b9d210f50f50a9,HC-117,Light,Warm,D4DABF,Hancock Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-091-camouflage-2143-40-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2143-40/camouflage,"['Camouflage', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2143-40/camouflage,2024-07-21T22:53:54Z,Camouflage 2143-40 | Benjamin Moore,2024-07-21T22:53:53Z,Color,"True to its name, this versatile neutral can take on the character of different hues, from gray to sage.",f2ddc9b74a876d5210af8030bad99de05eddaa4f,1,,{},62423e95196a67fed0896174,2143-40,Medium,Warm,CBC7B0,Camouflage,,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-085-silken-pine-2144-50-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2144-50/silken-pine,"['Silken Pine', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2144-50/silken-pine,2024-07-22T00:27:56Z,Silken Pine 2144-50 | Benjamin Moore,2024-07-22T00:27:56Z,Color,"A soft, soothing aloe green with a silvery cast.",a0a8cec8044ba98b77c121f407965ec9420839bd,1,,"{'description': 'A soft, soothing aloe <em>green</em> with a silvery cast.'}",6242a88428ccbc505cddbd0f,2144-50,Light,Cool,E0E3D4,Silken Pine,,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-102-urban-nature-AF-440-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/af-440/urban-nature,"['Urban Nature', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/af-440/urban-nature,2024-07-22T00:23:19Z,Urban Nature AF-440 | Benjamin Moore,2024-07-22T00:23:19Z,Color,A healthy dose of gray enhances the versatility of this medium green.,2c724085a0950737d7bb1c90d36b23f1340fe3ce,1,,{'description': 'A healthy dose of gray enhances the versatility of this medium <em>green</em>.'},62423e76e7b9d2d3000f3ad8,AF-440,Medium,Cool,B1B596,Urban Nature,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-123-green-2044-10-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/2044-10/green,"['Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/2044-10/green,2024-07-22T04:06:49Z,Green 2044-10 | Benjamin Moore,2024-07-22T04:06:49Z,Color,"Rich and vibrant, this dark green is the ultimate indulgence.",4fe8d99610e63db8241a044ef16170da465bc0a0,1,,"{'title': '<em>Green</em> 2044-10 | Benjamin Moore', 'sections': '<em>Green</em>', 'description': 'Rich and vibrant, this dark <em>green</em> is the ultimate indulgence.', 'color_name': '<em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;2044-10&#x2F;<em>green</em>'}",6243026c64441f8ebe003e79,2044-10,Dark,Cool,006149,Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-077-green-umber-CW-460-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-460/green-umber,"['Green Umber', 'Matching Colors', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/cw-460/green-umber,2024-07-21T01:31:20Z,Green Umber CW-460 | Benjamin Moore,2024-07-21T01:31:20Z,Color,"A light and breezy shade of spring green, this color captures the shade of a naturally occurring green pigment.",52ac419a8f56df1fb844bf6c82f97b590c0a38f3,1,,"{'title': '<em>Green</em> Umber CW-460 | Benjamin Moore', 'sections': '<em>Green</em> Umber', 'description': 'A light and breezy shade of spring <em>green</em>, this color captures the shade of a naturally occurring <em>green</em> pigment.', 'color_name': '<em>Green</em> Umber', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-460&#x2F;<em>green</em>-umber'}",62473e5228ccbcc358ddc124,CW-460,Light,Warm,D3CF8F,Green Umber,,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-093-buffett-green-CW-535-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-535/buffett-green,"['Buffett Green', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-535/buffett-green,2024-07-22T00:11:02Z,Buffett Green CW-535 | Benjamin Moore,2024-07-22T00:11:02Z,Color,"Though anchored in the 18th century greens found by researchers, this deep, less conventional green makes a fresh, bold design statement.",f5fba51a70a38ea02169bfb5a7312a54128450e0,1,,"{'title': 'Buffett <em>Green</em> CW-535 | Benjamin Moore', 'sections': 'Buffett <em>Green</em>', 'description': 'Though anchored in the 18th century <em>greens</em> found by researchers, this deep, less conventional <em>green</em> makes a fresh, bold design statement.', 'color_name': 'Buffett <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-535&#x2F;buffett-<em>green</em>'}",6247de6be7b9d2d6540f5797,CW-535,Dark,Cool,265D41,Buffett Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-086-dunmore-green-CW-540-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/cw-540/dunmore-green,"['Dunmore Green', 'Matching Colors', 'Color By Family']",/en-us/paint-colors/color/cw-540/dunmore-green,2024-07-30T12:45:00Z,Dunmore Green CW-540 | Benjamin Moore,2024-07-03T11:20:46Z,Color,This historic yet high-spirited green is based on the 1770s orders and account books of Lord Botetourt for green wallpaper at the Governor's Palace.,58d8057a7e9e63e9200c1d2471eb7165bdd74d39,1,,"{'title': 'Dunmore <em>Green</em> CW-540 | Benjamin Moore', 'sections': 'Dunmore <em>Green</em>', 'description': 'This historic yet high-spirited <em>green</em> is based on the 1770s orders and account books of Lord Botetourt for <em>green</em> wallpaper at the Governor&#x27;s Palace.', 'color_name': 'Dunmore <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;cw-540&#x2F;dunmore-<em>green</em>', 'Family': '<em>Green</em>'}",62424ec6e7b9d20da40f4d2d,CW-540,,,50996E,Dunmore Green,,,,Green,Medium,"['Interior', 'Exterior']",True,Williamsburg&reg; Paint Color Collection,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-122-springtime-green-611-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/611/springtime-green,"['Springtime Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/611/springtime-green,2024-07-22T04:07:37Z,Springtime Green 611 | Benjamin Moore,2024-07-22T04:07:37Z,Color,A sharp spearmint green that commands attention.,6518b160b0c8a993441c35c08a48531a3fbc22a3,1,,"{'title': 'Springtime <em>Green</em> 611 | Benjamin Moore', 'sections': 'Springtime <em>Green</em>', 'description': 'A sharp spearmint <em>green</em> that commands attention.', 'color_name': 'Springtime <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;611&#x2F;springtime-<em>green</em>'}",6243005be7b9d25ec40f5e7b,611,Light,Cool,AFE9D5,Springtime Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-121-intercoastal-green-672-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/672/intercoastal-green,"['Intercoastal Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/672/intercoastal-green,2024-07-21T19:43:22Z,Intercoastal Green 672 | Benjamin Moore,2024-07-21T19:43:21Z,Color,A splash of blue invigorates this majestic dark green.,559a4cbccb0256a1fb28e37ee62a453170074e36,1,,"{'title': 'Intercoastal <em>Green</em> 672 | Benjamin Moore', 'sections': 'Intercoastal <em>Green</em>', 'description': 'A splash of blue invigorates this majestic dark <em>green</em>.', 'color_name': 'Intercoastal <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;672&#x2F;intercoastal-<em>green</em>'}",6242f6d0196a67717a896ff7,672,Dark,Cool,2E7572,Intercoastal Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-247-lakeshore-green-848-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/848/lakeshore-green,"['Lakeshore Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/848/lakeshore-green,2024-07-21T20:58:16Z,Lakeshore Green 848 | Benjamin Moore,2024-07-21T20:58:15Z,Color,A pale hue beaming with mint green tones.,6d3213e2dc65b0e38c36a0ec952bad75e800a7ad,1,,"{'title': 'Lakeshore <em>Green</em> 848 | Benjamin Moore', 'sections': 'Lakeshore <em>Green</em>', 'description': 'A pale hue beaming with mint <em>green</em> tones.', 'color_name': 'Lakeshore <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;848&#x2F;lakeshore-<em>green</em>'}",6243019864441ff7120056e4,848,Light,Cool,D8EBE1,Lakeshore Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/neutral-paint-195-embassy-green-1523-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1523/embassy-green,"['Embassy Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1523/embassy-green,2024-07-21T23:28:46Z,Embassy Green 1523 | Benjamin Moore,2024-07-21T23:28:46Z,Color,An adaptable taupe with the slightest hint of green.,58252b5b33b5f16390ec5fa13ed9769217010da9,1,,"{'title': 'Embassy <em>Green</em> 1523 | Benjamin Moore', 'sections': 'Embassy <em>Green</em>', 'description': 'An adaptable taupe with the slightest hint of <em>green</em>.', 'color_name': 'Embassy <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1523&#x2F;embassy-<em>green</em>'}",6242bbde196a67ac94895781,1523,Medium,Warm,B8AE95,Embassy Green,Neutral,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/blue-paint-128-kensington-green-710-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/710/kensington-green,"['Kensington Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/710/kensington-green,2024-07-21T19:18:45Z,Kensington Green 710 | Benjamin Moore,2024-07-21T19:18:45Z,Color,A refreshing blue-green with calming gray undertones.,19fe15516a07629d11331cf1def095d62614c334,1,,"{'title': 'Kensington <em>Green</em> 710 | Benjamin Moore', 'sections': 'Kensington <em>Green</em>', 'description': 'A refreshing blue-<em>green</em> with calming gray undertones.', 'color_name': 'Kensington <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;710&#x2F;kensington-<em>green</em>'}",6242eff128ccbcab74dd9a9a,710,Medium,Cool,9AB9B5,Kensington Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-096-light-green-408-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/408/light-green,"['Light Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/408/light-green,2024-07-21T22:33:09Z,Light Green 408 | Benjamin Moore,2024-07-03T16:44:35Z,Color,"A pale yellow-green with a sharp, bright cast.",16ffebcf5f452fa1182b2f0a724f287d6a0b7612,1,,"{'title': 'Light <em>Green</em> 408 | Benjamin Moore', 'sections': 'Light <em>Green</em>', 'description': 'A pale yellow-<em>green</em> with a sharp, bright cast.', 'color_name': 'Light <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;408&#x2F;light-<em>green</em>'}",62430d4c28ccbc64d6ddb04b,408,Light,Warm,E1EFC2,Light Green,,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-102-glade-green-498-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/498/glade-green,"['Glade Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/498/glade-green,2024-07-21T20:38:12Z,Glade Green 498 | Benjamin Moore,2024-07-21T20:38:12Z,Color,"Light and breezy, this green has a cleansing quality.",60055808e7ab7eee74ad17cdf781ec1f00e471ab,1,,"{'title': 'Glade <em>Green</em> 498 | Benjamin Moore', 'sections': 'Glade <em>Green</em>', 'description': 'Light and breezy, this <em>green</em> has a cleansing quality.', 'color_name': 'Glade <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;498&#x2F;glade-<em>green</em>'}",6242a88764441f256e0060d0,498,Light,Warm,DDE1CA,Glade Green,,,Yellow,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-094-cambridge-green-468-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/468/cambridge-green,"['Cambridge Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/468/cambridge-green,2024-07-21T20:52:54Z,Cambridge Green 468 | Benjamin Moore,2024-07-21T20:52:53Z,Color,"A lush, earthy green shaded with hushed gray tones.",f6451d4a6aa2b931e9feb1cd3538e1c4fb9822ed,1,,"{'title': 'Cambridge <em>Green</em> 468 | Benjamin Moore', 'sections': 'Cambridge <em>Green</em>', 'description': 'A lush, earthy <em>green</em> shaded with hushed gray tones.', 'color_name': 'Cambridge <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;468&#x2F;cambridge-<em>green</em>'}",62425c5328ccbc6509ddadeb,468,Dark,Cool,737F6A,Cambridge Green,,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-086-juniper-green-601-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/601/juniper-green,"['Juniper Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/601/juniper-green,2024-07-21T14:15:12Z,Juniper Green 601 | Benjamin Moore,2024-07-21T14:15:12Z,Color,"A rich, verdant emerald green distinguished by sharp blue undertones.",108984a6f9385bad108c4abd7d65c6f4c2640dee,1,,"{'title': 'Juniper <em>Green</em> 601 | Benjamin Moore', 'sections': 'Juniper <em>Green</em>', 'description': 'A rich, verdant emerald <em>green</em> distinguished by sharp blue undertones.', 'color_name': 'Juniper <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;601&#x2F;juniper-<em>green</em>'}",6243017728ccbc273fdda09b,601,Dark,Cool,458A74,Juniper Green,,,,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-104-raintree-green-1496-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/1496/raintree-green,"['Raintree Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/1496/raintree-green,2024-07-22T04:22:34Z,Raintree Green 1496 | Benjamin Moore,2024-07-22T04:22:34Z,Color,A touch of gray mellows out this olive green hue.,c458925dd51b4ba33cb2b4de6dea21006e2a1cf5,1,,"{'title': 'Raintree <em>Green</em> 1496 | Benjamin Moore', 'sections': 'Raintree <em>Green</em>', 'description': 'A touch of gray mellows out this olive <em>green</em> hue.', 'color_name': 'Raintree <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;1496&#x2F;raintree-<em>green</em>'}",6242558828ccbc5c97ddb462,1496,Medium,Cool,9A9C87,Raintree Green,,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-078-aganthus-green-472-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/472/aganthus-green,"['Aganthus Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/472/aganthus-green,2024-07-22T04:11:51Z,Aganthus Green 472 | Benjamin Moore,2024-07-22T04:11:51Z,Color,Chalky gray tones soften this medium celadon green.,a5b95e6818b7969f139b83a3b234a6bc0d52db3f,1,,"{'title': 'Aganthus <em>Green</em> 472 | Benjamin Moore', 'sections': 'Aganthus <em>Green</em>', 'description': 'Chalky gray tones soften this medium celadon <em>green</em>.', 'color_name': 'Aganthus <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;472&#x2F;aganthus-<em>green</em>'}",6242556128ccbc0aa0dd9edc,472,Medium,Cool,B9C0AD,Aganthus Green,,,Gray,,,,,,,,,,,
https://media.benjaminmoore.com/WebServices/prod/cdp/836x1045/green-paint-122-mayan-green-615-rgb.jpg,https://www.benjaminmoore.com/en-us/paint-colors/color/615/mayan-green,"['Mayan Green', 'Matching Colors', 'Different Shades', 'Similar Colors', 'Color By Family']",/en-us/paint-colors/color/615/mayan-green,2024-07-22T04:08:20Z,Mayan Green 615 | Benjamin Moore,2024-07-03T14:03:09Z,Color,A radiant jade green with a bouncy blue cast.,d1c7e1893d937df3d76f9b27e2d3c369e3ebc1dd,1,,"{'title': 'Mayan <em>Green</em> 615 | Benjamin Moore', 'sections': 'Mayan <em>Green</em>', 'description': 'A radiant jade <em>green</em> with a bouncy blue cast.', 'color_name': 'Mayan <em>Green</em>', 'page_path': '&#x2F;en-us&#x2F;paint-colors&#x2F;color&#x2F;615&#x2F;mayan-<em>green</em>'}",6338f20d28ccbc7eec59d9c9,615,Medium,Cool,00B998,Mayan Green,,,,,,,,,,,,,,
